# Transcripts with >= 50% unmappable exonic bases (k50 unique mappability)
# Input: k50.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 1922
# transcript_id	gene_id	frac_unmappable
ENST00000711225	ENSG00000292357	1.0000
ENST00000711226	ENSG00000292357	1.0000
ENST00000711233	ENSG00000292358	1.0000
ENST00000711254	ENSG00000292363	1.0000
ENST00000711255	ENSG00000292363	1.0000
ENST00000711256	ENSG00000292363	1.0000
ENST00000711260	ENSG00000292366	1.0000
ENST00000711262	ENSG00000292366	1.0000
ENST00000711264	ENSG00000292366	1.0000
ENST00000711265	ENSG00000292366	1.0000
ENST00000711272	ENSG00000292372	1.0000
ENST00000711286	ENSG00000292373	1.0000
ENST00000711396	ENSG00000172236	0.5324
ENST00000711669	ENSG00000273136	0.7610
ENST00000713940	ENSG00000287839	0.7995
ENST00000713941	ENSG00000287839	0.7882
ENST00000715202	ENSG00000289731	0.8194
ENST00000715203	ENSG00000289731	0.8118
ENST00000715585	ENSG00000184979	0.5356
ENST00000717012	ENSG00000293661	0.6573
ENST00000718259	ENSG00000198223	1.0000
ENST00000718260	ENSG00000198223	1.0000
ENST00000718261	ENSG00000198223	1.0000
ENST00000718262	ENSG00000198223	1.0000
ENST00000718358	ENSG00000293689	0.5494
ENST00000718364	ENSG00000293691	0.7695
ENST00000850592	ENSG00000178605	1.0000
ENST00000850648	ENSG00000243627	1.0000
ENST00000850688	ENSG00000292357	1.0000
ENST00000850689	ENSG00000292357	1.0000
ENST00000850690	ENSG00000292357	1.0000
ENST00000850691	ENSG00000292357	1.0000
ENST00000850822	ENSG00000292358	1.0000
ENST00000850823	ENSG00000292373	1.0000
ENST00000850873	ENSG00000288859	1.0000
ENST00000850899	ENSG00000286019	0.8070
ENST00000850918	ENSG00000284209	1.0000
ENST00000850946	ENSG00000263001	0.6082
